Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
by,IN,O,VBN,killed,NN,police
police,NN,O,IN,by,IN,over
over,IN,O,NN,police,DT,the
the,DT,O,IN,over,JJ,last
last,JJ,O,DT,the,JJ,few
few,JJ,O,JJ,last,NNS,days
days,NNS,O,JJ,few,",",","
",",",",O,NNS,days,VBD,coincided
coincided,VBD,O,",",",",IN,with
with,IN,O,VBD,coincided,DT,a
a,DT,O,IN,with,NN,visit
visit,NN,O,DT,a,TO,to
to,TO,O,NN,visit,DT,the
the,DT,O,TO,to,NN,area
area,NN,O,DT,the,IN,by
by,IN,O,NN,area,NNP,Hasina
Hasina,NNP,I-PER,IN,by,.,.
.,.,O,NNP,Hasina,None,None
Local,JJ,O,None,None,NNS,officials
officials,NNS,O,JJ,Local,VBD,said
said,VBD,O,NNS,officials,CD,one
one,CD,O,VBD,said,NN,policeman
policeman,NN,O,CD,one,VBD,was
was,VBD,O,NN,policeman,VBN,killed
killed,VBN,O,VBD,was,IN,by
by,IN,O,VBN,killed,NN,gunshots
gunshots,NN,O,IN,by,IN,during
during,IN,O,NN,gunshots,NNS,clashes
clashes,NNS,O,IN,during,IN,with
with,IN,O,NNS,clashes,JJ,pro-opposition
pro-opposition,JJ,O,IN,with,NNS,students
students,NNS,O,JJ,pro-opposition,IN,on
on,IN,O,NNS,students,NNP,Thursday
Thursday,NNP,O,IN,on,.,.
.,.,O,NNP,Thursday,None,None
Hasina,NNP,I-PER,None,None,VBD,told
told,VBD,O,NNP,Hasina,DT,a
a,DT,O,VBD,told,NN,cross
cross,NN,O,DT,a,NN,section
section,NN,O,NN,cross,IN,of
of,IN,O,NN,section,NNS,people
people,NNS,O,IN,of,IN,at
at,IN,O,NNS,people,DT,the
the,DT,O,IN,at,NNP,Bogra
Bogra,NNP,I-LOC,DT,the,NN,police
police,NN,O,NNP,Bogra,NN,headquarters
headquarters,NN,O,NN,police,IN,on
on,IN,O,NN,headquarters,NNP,Sunday
Sunday,NNP,O,IN,on,IN,that
that,IN,O,NNP,Sunday,DT,the
the,DT,O,IN,that,NN,government
government,NN,O,DT,the,VBD,had
had,VBD,O,NN,government,RB,already
already,RB,O,VBD,had,VBN,suspended
suspended,VBN,O,RB,already,CD,three
three,CD,O,VBN,suspended,NN,police
police,NN,O,CD,three,NNS,officers
officers,NNS,O,NN,police,CC,and
and,CC,O,NNS,officers,VBD,ordered
ordered,VBD,O,CC,and,DT,a
a,DT,O,VBD,ordered,JJ,judicial
judicial,JJ,O,DT,a,NN,probe
probe,NN,O,JJ,judicial,IN,into
into,IN,O,NN,probe,DT,the
the,DT,O,IN,into,JJ,violent
violent,JJ,O,DT,the,NNS,incidents
incidents,NNS,O,JJ,violent,.,.
.,.,O,NNS,incidents,None,None
The,DT,O,None,None,JJ,prime
prime,JJ,O,DT,The,NN,minister
minister,NN,O,JJ,prime,VBD,offered
offered,VBD,O,NN,minister,JJ,financial
financial,JJ,O,VBD,offered,NNS,grants
grants,NNS,O,JJ,financial,TO,to
to,TO,O,NNS,grants,DT,the
the,DT,O,TO,to,NNS,families
families,NNS,O,DT,the,IN,of
of,IN,O,NNS,families,DT,those
those,DT,O,IN,of,VBN,killed
killed,VBN,O,DT,those,",",","
",",",",O,VBN,killed,VBD,ordered
ordered,VBD,O,",",",",DT,the
the,DT,O,VBD,ordered,JJS,best
best,JJS,O,DT,the,JJ,possible
possible,JJ,O,JJS,best,JJ,medical
medical,JJ,O,JJ,possible,NN,care
care,NN,O,JJ,medical,IN,for
for,IN,O,NN,care,DT,the
the,DT,O,IN,for,JJ,injured
injured,JJ,O,DT,the,CC,and
and,CC,O,JJ,injured,VBD,urged
urged,VBD,O,CC,and,NNP,Bogra
Bogra,NNP,I-LOC,VBD,urged,NNS,residents
residents,NNS,O,NNP,Bogra,TO,to
to,TO,O,NNS,residents,VB,call
call,VB,O,TO,to,IN,off
off,IN,O,VB,call,DT,the
the,DT,O,IN,off,NN,strike
strike,NN,O,DT,the,.,.
.,.,O,NN,strike,None,None
Opposition,NN,O,None,None,NNS,legislators
legislators,NNS,O,NN,Opposition,VBD,walked
walked,VBD,O,NNS,legislators,IN,out
out,IN,O,VBD,walked,IN,of
of,IN,O,IN,out,NN,parliament
parliament,NN,O,IN,of,IN,in
in,IN,O,NN,parliament,NNP,Dhaka
Dhaka,NNP,I-LOC,IN,in,IN,on
on,IN,O,NNP,Dhaka,NNP,Sunday
Sunday,NNP,O,IN,on,VBG,denouncing
denouncing,VBG,O,NNP,Sunday,"""",""""
"""","""",O,VBG,denouncing,JJ,unprecedented
unprecedented,JJ,O,"""","""",NN,police
police,NN,O,JJ,unprecedented,NN,barbarity
barbarity,NN,O,NN,police,"""",""""
"""","""",O,NN,barbarity,IN,against
against,IN,O,"""","""",NN,opposition
opposition,NN,O,IN,against,NNS,students
students,NNS,O,NN,opposition,CC,and
and,CC,O,NNS,students,NNS,supporters
supporters,NNS,O,CC,and,.,.
.,.,O,NNS,supporters,None,None
They,PRP,O,None,None,VBD,renewed
renewed,VBD,O,PRP,They,PRP$,their
their,PRP$,O,VBD,renewed,NN,call
call,NN,O,PRP$,their,IN,for
for,IN,O,NN,call,DT,the
the,DT,O,IN,for,NN,resignation
resignation,NN,O,DT,the,IN,of
of,IN,O,NN,resignation,NNP,Home
Home,NNP,O,IN,of,(,(
(,(,O,NNP,Home,NNP,Interior
Interior,NNP,O,(,(,),)
),),O,NNP,Interior,NNP,Minister
Minister,NNP,O,),),NNP,Rafiqul
Rafiqul,NNP,I-PER,NNP,Minister,NNP,Islam
Islam,NNP,I-PER,NNP,Rafiqul,.,.
.,.,O,NNP,Islam,None,None
Hundreds,NNS,O,None,None,IN,of
of,IN,O,NNS,Hundreds,NNS,police
police,NNS,O,IN,of,VBD,raided
raided,VBD,O,NNS,police,DT,the
the,DT,O,VBD,raided,NNP,Dhaka
Dhaka,NNP,I-LOC,DT,the,NN,university
university,NN,O,NNP,Dhaka,IN,on
on,IN,O,NN,university,NNP,Sunday
Sunday,NNP,O,IN,on,",",","
",",",",O,NNP,Sunday,VBG,arresting
arresting,VBG,O,",",",",RB,nearly
nearly,RB,O,VBG,arresting,CD,30
30,CD,O,RB,nearly,NNS,outsiders
outsiders,NNS,O,CD,30,WP,who
who,WP,O,NNS,outsiders,VBD,had
had,VBD,O,WP,who,VBN,been
been,VBN,O,VBD,had,VBG,living
living,VBG,O,VBN,been,IN,in
in,IN,O,VBG,living,NN,student
student,NN,O,IN,in,NNS,dormitories
dormitories,NNS,O,NN,student,CC,and
and,CC,O,NNS,dormitories,VBG,seizing
seizing,VBG,O,CC,and,NNS,weapons
weapons,NNS,O,VBG,seizing,",",","
",",",",O,NNS,weapons,NN,university
university,NN,O,",",",",NNS,officials
officials,NNS,O,NN,university,VBD,said
said,VBD,O,NNS,officials,.,.
.,.,O,VBD,said,None,None
Police,NNS,O,None,None,VBD,stormed
stormed,VBD,O,NNS,Police,CD,ten
ten,CD,O,VBD,stormed,NN,residence
residence,NN,O,CD,ten,NNS,halls
halls,NNS,O,NN,residence,IN,on
on,IN,O,NNS,halls,DT,the
the,DT,O,IN,on,NN,campus
campus,NN,O,DT,the,",",","
",",",",O,NN,campus,VBN,flushed
flushed,VBN,O,",",",",RP,out
out,RP,O,VBN,flushed,NNS,people
people,NNS,O,RP,out,IN,at
at,IN,O,NNS,people,NN,gunpoint
gunpoint,NN,O,IN,at,CC,and
and,CC,O,NN,gunpoint,VBD,searched
searched,VBD,O,CC,and,PRP$,their
their,PRP$,O,VBD,searched,NN,baggage
baggage,NN,O,PRP$,their,.,.
.,.,O,NN,baggage,None,None
They,PRP,O,None,None,VBD,seized
seized,VBD,O,PRP,They,NNS,revolvers
revolvers,NNS,O,VBD,seized,",",","
",",",",O,NNS,revolvers,JJ,sawn-off
sawn-off,JJ,O,",",",",NNS,rifles
rifles,NNS,O,JJ,sawn-off,",",","
",",",",O,NNS,rifles,NNS,shotguns
shotguns,NNS,O,",",",",CC,and
and,CC,O,NNS,shotguns,NNS,knives
knives,NNS,O,CC,and,.,.
.,.,O,NNS,knives,None,None
The,DT,O,None,None,NNS,students
students,NNS,O,DT,The,VBD,were
were,VBD,O,NNS,students,JJ,later
later,JJ,O,VBD,were,VBN,allowed
allowed,VBN,O,JJ,later,TO,to
to,TO,O,VBN,allowed,VB,return
return,VB,O,TO,to,.,.
.,.,O,VB,return,None,None
The,DT,O,None,None,NN,swoop
swoop,NN,O,DT,The,VBD,followed
followed,VBD,O,NN,swoop,DT,the
the,DT,O,VBD,followed,NN,resignation
resignation,NN,O,DT,the,IN,of
of,IN,O,NN,resignation,DT,the
the,DT,O,IN,of,NN,university
university,NN,O,DT,the,POS,'s
's,POS,O,NN,university,NNP,Vice-Chancellor
Vice-Chancellor,NNP,O,POS,'s,NNP,Dr.
Dr.,NNP,O,NNP,Vice-Chancellor,NNP,Emajuddin
Emajuddin,NNP,I-PER,NNP,Dr.,NNP,Ahmed
Ahmed,NNP,I-PER,NNP,Emajuddin,IN,on
on,IN,O,NNP,Ahmed,NNP,Saturday
Saturday,NNP,O,IN,on,IN,over
over,IN,O,NNP,Saturday,DT,the
the,DT,O,IN,over,VBG,deteriorating
deteriorating,VBG,O,DT,the,NN,law
law,NN,O,VBG,deteriorating,CC,and
and,CC,O,NN,law,NN,order
order,NN,O,CC,and,NN,situation
situation,NN,O,NN,order,IN,on
on,IN,O,NN,situation,DT,the
the,DT,O,IN,on,NN,campus
campus,NN,O,DT,the,.,.
.,.,O,NN,campus,None,None
Authorities,NNS,O,None,None,VBD,closed
closed,VBD,O,NNS,Authorities,IN,down
down,IN,O,VBD,closed,DT,the
the,DT,O,IN,down,JJ,"28,000-student"
"28,000-student",JJ,O,DT,the,NN,university
university,NN,O,JJ,"28,000-student",IN,on
on,IN,O,NN,university,NNP,Wednedsay
Wednedsay,NNP,O,IN,on,VBG,following
following,VBG,O,NNP,Wednedsay,NNS,gunbattles
gunbattles,NNS,O,VBG,following,IN,between
between,IN,O,NNS,gunbattles,NNS,students
students,NNS,O,IN,between,CC,and
and,CC,O,NNS,students,NNS,police
police,NNS,O,CC,and,.,.
.,.,O,NNS,police,None,None
Police,NNS,O,None,None,VBD,said
said,VBD,O,NNS,Police,PRP,they
they,PRP,O,VBD,said,VBD,fought
fought,VBD,O,PRP,they,JJ,armed
armed,JJ,O,VBD,fought,NNS,activists
activists,NNS,O,JJ,armed,IN,from
from,IN,O,NNS,activists,DT,the
the,DT,O,IN,from,NNP,BNP
BNP,NNP,I-ORG,DT,the,",",","
",",",",O,NNP,BNP,VBN,headed
headed,VBN,O,",",",",IN,by
by,IN,O,VBN,headed,JJ,former
former,JJ,O,IN,by,JJ,prime
prime,JJ,O,JJ,former,NN,minister
minister,NN,O,JJ,prime,NNP,Begum
Begum,NNP,I-PER,NN,minister,NNP,Khaleda
Khaleda,NNP,I-PER,NNP,Begum,NNP,Zia
Zia,NNP,I-PER,NNP,Khaleda,.,.
.,.,O,NNP,Zia,None,None
Hasina,NNP,I-PER,None,None,VBD,told
told,VBD,O,NNP,Hasina,NN,police
police,NN,O,VBD,told,DT,the
the,DT,O,NN,police,NN,home
home,NN,O,DT,the,NN,ministry
ministry,NN,O,NN,home,VBD,had
had,VBD,O,NN,ministry,RB,already
already,RB,O,VBD,had,VBN,given
given,VBN,O,RB,already,DT,a
a,DT,O,VBN,given,"""",""""
"""","""",O,DT,a,NN,blanket
blanket,NN,O,"""","""",NN,order
order,NN,O,NN,blanket,"""",""""
"""","""",O,NN,order,TO,to
to,TO,O,"""","""",VB,arrest
arrest,VB,O,TO,to,NNS,terrorists
terrorists,NNS,O,VB,arrest,CC,and
and,CC,O,NNS,terrorists,NNS,possessors
possessors,NNS,O,CC,and,IN,of
of,IN,O,NNS,possessors,JJ,illegal
illegal,JJ,O,IN,of,NNS,firearms
firearms,NNS,O,JJ,illegal,RB,irrespective
irrespective,RB,O,NNS,firearms,IN,of
of,IN,O,RB,irrespective,PRP$,their
their,PRP$,O,IN,of,JJ,political
political,JJ,O,PRP$,their,NNS,identities
identities,NNS,O,JJ,political,.,.
.,.,O,NNS,identities,None,None
Nearly,RB,O,None,None,CD,100
100,CD,O,RB,Nearly,NNS,students
students,NNS,O,CD,100,VBP,have
have,VBP,O,NNS,students,VBN,been
been,VBN,O,VBP,have,VBN,injured
injured,VBN,O,VBN,been,IN,in
in,IN,O,VBN,injured,DT,the
the,DT,O,IN,in,NNS,clashes
clashes,NNS,O,DT,the,IN,in
in,IN,O,NNS,clashes,NN,Dhaka
Dhaka,NN,I-LOC,IN,in,CC,and
and,CC,O,NN,Dhaka,NNP,Bogra
Bogra,NNP,I-LOC,CC,and,",",","
",",",",O,NNP,Bogra,NN,police
police,NN,O,",",",",VBD,told
told,VBD,O,NN,police,NNS,reporters
reporters,NNS,O,VBD,told,.,.
.,.,O,NNS,reporters,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
16,CD,O,None,None,VBP,die
die,VBP,O,CD,16,IN,as
as,IN,O,VBP,die,NN,bus
bus,NN,O,IN,as,NNS,crashes
crashes,NNS,O,NN,bus,IN,in
in,IN,O,NNS,crashes,NNP,Pakistani
Pakistani,NNP,I-LOC,IN,in,NNP,Kashmir
Kashmir,NNP,I-LOC,NNP,Pakistani,.,.
.,.,O,NNP,Kashmir,None,None
MUZAFFARABAD,NNP,I-LOC,None,None,",",","
",",",",O,NNP,MUZAFFARABAD,NNP,Pakistan
Pakistan,NNP,I-LOC,",",",",CD,1996-08-25
1996-08-25,CD,O,NNP,Pakistan,None,None
At,IN,O,None,None,JJS,least
least,JJS,O,IN,At,CD,16
16,CD,O,JJS,least,NNS,people
people,NNS,O,CD,16,VBD,were
were,VBD,O,NNS,people,VBN,killed
killed,VBN,O,VBD,were,CC,and
and,CC,O,VBN,killed,JJ,several
several,JJ,O,CC,and,JJ,injured
injured,JJ,O,JJ,several,IN,on
on,IN,O,JJ,injured,NNP,Sunday
Sunday,NNP,O,IN,on,WRB,when
when,WRB,O,NNP,Sunday,DT,a
a,DT,O,WRB,when,NN,bus
bus,NN,O,DT,a,VBD,fell
fell,VBD,O,NN,bus,IN,from
from,IN,O,VBD,fell,DT,a
a,DT,O,IN,from,NN,mountain
mountain,NN,O,DT,a,NN,road
road,NN,O,NN,mountain,IN,into
into,IN,O,NN,road,DT,a
a,DT,O,IN,into,NN,ravine
ravine,NN,O,DT,a,IN,on
on,IN,O,NN,ravine,DT,a
a,DT,O,IN,on,NN,river
river,NN,O,DT,a,NN,bank
bank,NN,O,NN,river,IN,in
in,IN,O,NN,bank,JJ,Pakistan-ruled
Pakistan-ruled,JJ,I-MISC,IN,in,NN,Azad
Azad,NN,I-LOC,JJ,Pakistan-ruled,(,(
(,(,I-LOC,NN,Azad,JJ,free
free,JJ,I-LOC,(,(,),)
),),I-LOC,JJ,free,NNP,Kashmir
Kashmir,NNP,I-LOC,),),",",","
",",",",O,NNP,Kashmir,NNS,police
police,NNS,O,",",",",VBD,said
said,VBD,O,NNS,police,.,.
.,.,O,VBD,said,None,None
They,PRP,O,None,None,VBD,said
said,VBD,O,PRP,They,CD,14
14,CD,O,VBD,said,IN,out
out,IN,O,CD,14,IN,of
of,IN,O,IN,out,CD,45
45,CD,O,IN,of,NNS,passengers
passengers,NNS,O,CD,45,IN,on
on,IN,O,NNS,passengers,DT,the
the,DT,O,IN,on,NN,bus
bus,NN,O,DT,the,VBD,died
died,VBD,O,NN,bus,RB,instantly
instantly,RB,O,VBD,died,WRB,when
when,WRB,O,RB,instantly,DT,the
the,DT,O,WRB,when,NN,vehicle
vehicle,NN,O,DT,the,VBD,fell
fell,VBD,O,NN,vehicle,IN,from
from,IN,O,VBD,fell,DT,the
the,DT,O,IN,from,JJ,narrow
narrow,JJ,O,DT,the,NN,road
road,NN,O,JJ,narrow,NN,while
while,NN,O,NN,road,IN,on
on,IN,O,NN,while,PRP$,its
its,PRP$,O,IN,on,NN,way
way,NN,O,PRP$,its,IN,from
from,IN,O,NN,way,DT,the
the,DT,O,IN,from,NN,state
state,NN,O,DT,the,NN,capital
capital,NN,O,NN,state,NNP,Muzaffarabad
Muzaffarabad,NNP,I-LOC,NN,capital,TO,to
to,TO,O,NNP,Muzaffarabad,DT,the
the,DT,O,TO,to,JJ,nearby
nearby,JJ,O,DT,the,JJ,Pakistani
Pakistani,JJ,I-MISC,JJ,nearby,NN,town
town,NN,O,JJ,Pakistani,IN,of
of,IN,O,NN,town,NNP,Garhi
Garhi,NNP,I-LOC,IN,of,NNP,Habibullah
Habibullah,NNP,I-LOC,NNP,Garhi,IN,in
in,IN,O,NNP,Habibullah,DT,the
the,DT,O,IN,in,JJS,northwest
northwest,JJS,O,DT,the,.,.
.,.,O,JJS,northwest,None,None
Two,NN,O,None,None,VBD,died
died,VBD,O,NN,Two,RB,later
later,RB,O,VBD,died,IN,in
in,IN,O,RB,later,NN,hospital
hospital,NN,O,IN,in,.,.
.,.,O,NN,hospital,None,None
-DOCSTART-,-X-,O,-X-,-DOCSTART-,None,None
FEATURE,VB,O,None,None,:,-
-,:,O,VB,FEATURE,NNP,Fertile
Fertile,NNP,O,:,-,NNP,Ukraine
Ukraine,NNP,I-LOC,NNP,Fertile,VBZ,faces
faces,VBZ,O,NNP,Ukraine,NN,drought
drought,NN,O,VBZ,faces,IN,of
of,IN,O,NN,drought,NN,cash
cash,NN,O,IN,of,CC,and
and,CC,O,NN,cash,NN,rain
rain,NN,O,CC,and,.,.
.,.,O,NN,rain,None,None
Irene,NNP,I-PER,None,None,NNP,Marushko
Marushko,NNP,I-PER,NNP,Irene,None,None
BATKIVSHCHYNA,NNP,I-LOC,None,None,NNP,COLLECTIVE
COLLECTIVE,NNP,I-LOC,NNP,BATKIVSHCHYNA,NN,FARM
FARM,NN,I-LOC,NNP,COLLECTIVE,",",","
",",",",O,NN,FARM,NNP,Ukraine
Ukraine,NNP,I-LOC,",",",",CD,1996-08-26
1996-08-26,CD,O,NNP,Ukraine,None,None
Four,CD,O,None,None,JJ,shiny
shiny,JJ,O,CD,Four,JJ,new
new,JJ,O,JJ,shiny,JJ,green-and-yellow
green-and-yellow,JJ,O,JJ,new,NNP,John
John,NNP,I-PER,JJ,green-and-yellow,NNP,Deere
Deere,NNP,I-PER,NNP,John,VBZ,combines
combines,VBZ,O,NNP,Deere,VBN,parked
parked,VBN,O,VBZ,combines,IN,at
at,IN,O,VBN,parked,DT,this
this,DT,O,IN,at,JJ,"1,750-hectare"
"1,750-hectare",JJ,O,DT,this,(,(
(,(,O,JJ,"1,750-hectare",JJ,"4,325-acre"
"4,325-acre",JJ,O,(,(,),)
),),O,JJ,"4,325-acre",NN,farm
farm,NN,O,),),IN,in
in,IN,O,NN,farm,DT,the
the,DT,O,IN,in,NN,grain-growing
grain-growing,NN,O,DT,the,NNS,regions
regions,NNS,O,NN,grain-growing,RB,south
south,RB,O,NNS,regions,IN,of
of,IN,O,RB,south,NNP,Kiev
Kiev,NNP,I-LOC,IN,of,VBP,do
do,VBP,O,NNP,Kiev,RB,n't
n't,RB,O,VBP,do,VB,fill
fill,VB,O,RB,n't,PRP$,its
its,PRP$,O,VB,fill,JJ,chief
chief,JJ,O,PRP$,its,NN,agronomist
agronomist,NN,O,JJ,chief,IN,with
with,IN,O,NN,agronomist,NN,enthusiasm
enthusiasm,NN,O,IN,with,.,.
.,.,O,NN,enthusiasm,None,None
"""","""",O,None,None,PRP,They
They,PRP,O,"""","""",VBD,did
did,VBD,O,PRP,They,DT,a
a,DT,O,VBD,did,JJ,good
good,JJ,O,DT,a,NN,job
job,NN,O,JJ,good,DT,this
this,DT,O,NN,job,NN,year
year,NN,O,DT,this,",",","
",",",",O,NN,year,CC,but
but,CC,O,",",",",PRP,they
they,PRP,O,CC,but,VBP,need
need,VBP,O,PRP,they,JJ,good
good,JJ,O,VBP,need,NN,diesel
diesel,NN,O,JJ,good,CC,and
and,CC,O,NN,diesel,JJ,good
good,JJ,O,CC,and,NN,engine
engine,NN,O,JJ,good,NN,oil
oil,NN,O,NN,engine,",",","
",",",",O,NN,oil,"""",""""
"""","""",O,",",",",VBD,said
said,VBD,O,"""","""",NNP,Ivan
Ivan,NNP,I-PER,VBD,said,NNP,Odnosum
Odnosum,NNP,I-PER,NNP,Ivan,.,.
.,.,O,NNP,Odnosum,"""",""""
"""","""",O,.,.,None,None
God,NNP,I-PER,None,None,VB,help
help,VB,O,NNP,God,PRP,us
us,PRP,O,VB,help,IN,if
if,IN,O,PRP,us,EX,there
there,EX,O,IN,if,VBZ,is
is,VBZ,O,EX,there,DT,a
a,DT,O,VBZ,is,NN,breakdown
breakdown,NN,O,DT,a,",",","
",",",",O,NN,breakdown,"""",""""
"""","""",O,",",",",PRP,he
he,PRP,O,"""","""",VBD,said
said,VBD,O,PRP,he,IN,of
of,IN,O,VBD,said,DT,the
the,DT,O,IN,of,NN,machinery
machinery,NN,O,DT,the,",",","
",",",",O,NN,machinery,VBD,loaned
loaned,VBD,O,",",",",TO,to
to,TO,O,VBD,loaned,DT,the
the,DT,O,TO,to,NN,farm
farm,NN,O,DT,the,IN,after
after,IN,O,NN,farm,DT,the
the,DT,O,IN,after,NNP,Ukrainian
Ukrainian,NNP,I-MISC,DT,the,NN,government
government,NN,O,NNP,Ukrainian,VBD,bought
bought,VBD,O,NN,government,PRP,it
it,PRP,O,VBD,bought,RBR,earlier
earlier,RBR,O,PRP,it,DT,this
this,DT,O,RBR,earlier,NN,year
year,NN,O,DT,this,.,.
.,.,O,NN,year,None,None
The,DT,O,None,None,NN,country
country,NN,O,DT,The,POS,'s
's,POS,O,NN,country,NN,grain
grain,NN,O,POS,'s,NN,harvest
harvest,NN,O,NN,grain,DT,this
this,DT,O,NN,harvest,NN,year
year,NN,O,DT,this,VBZ,is
is,VBZ,O,NN,year,VBN,forecast
forecast,VBN,O,VBZ,is,TO,to
to,TO,O,VBN,forecast,VB,fall
fall,VB,O,TO,to,IN,by
by,IN,O,VB,fall,JJR,more
more,JJR,O,IN,by,IN,than
than,IN,O,JJR,more,CD,23
23,CD,O,IN,than,NN,percent
percent,NN,O,CD,23,TO,to
to,TO,O,NN,percent,RB,only
only,RB,O,TO,to,CD,28
28,CD,O,RB,only,CD,million
million,CD,O,CD,28,NNS,tonnes
tonnes,NNS,O,CD,million,CC,and
and,CC,O,NNS,tonnes,CD,two
two,CD,O,CC,and,JJ,harsh
harsh,JJ,O,CD,two,NNS,factors
factors,NNS,O,JJ,harsh,VBP,are
are,VBP,O,NNS,factors,TO,to
to,TO,O,VBP,are,VB,blame
blame,VB,O,TO,to,.,.
.,.,O,VB,blame,None,None
A,DT,O,None,None,NN,drought
drought,NN,O,DT,A,VBN,scoured
scoured,VBN,O,NN,drought,DT,the
the,DT,O,VBN,scoured,NNS,steppes
steppes,NNS,O,DT,the,IN,in
in,IN,O,NNS,steppes,NNP,May
May,NNP,O,IN,in,CC,and
and,CC,O,NNP,May,NNP,June
June,NNP,O,CC,and,",",","
",",",",O,NNP,June,VBG,stunting
stunting,VBG,O,",",",",DT,the
the,DT,O,VBG,stunting,VBG,growing
growing,VBG,O,DT,the,NN,wheat
wheat,NN,O,VBG,growing,.,.
.,.,O,NN,wheat,None,None
And,CC,O,None,None,DT,the
the,DT,O,CC,And,VBG,farming
farming,VBG,O,DT,the,NN,sector
sector,NN,O,VBG,farming,",",","
",",",",O,NN,sector,VBG,making
making,VBG,O,",",",",DT,the
the,DT,O,VBG,making,JJ,painful
painful,JJ,O,DT,the,NN,transition
transition,NN,O,JJ,painful,IN,from
from,IN,O,NN,transition,JJ,Soviet
Soviet,JJ,I-MISC,IN,from,JJ,central
central,JJ,O,JJ,Soviet,NN,planning
planning,NN,O,JJ,central,TO,to
to,TO,O,NN,planning,DT,a
a,DT,O,TO,to,NN,market
market,NN,O,DT,a,NN,economy
economy,NN,O,NN,market,RB,simply
simply,RB,O,NN,economy,VBZ,has
has,VBZ,O,RB,simply,DT,no
no,DT,O,VBZ,has,NN,money
money,NN,O,DT,no,.,.
.,.,O,NN,money,None,None
Ukraine,NNP,I-LOC,None,None,POS,'s
's,POS,O,NNP,Ukraine,JJ,black
black,JJ,O,POS,'s,NN,soil
soil,NN,O,JJ,black,VBZ,is
is,VBZ,O,NN,soil,RB,so
so,RB,O,VBZ,is,JJ,fertile
fertile,JJ,O,RB,so,IN,that
that,IN,O,JJ,fertile,DT,a
a,DT,O,IN,that,NN,diplomat
diplomat,NN,O,DT,a,VBD,described
described,VBD,O,NN,diplomat,PRP,it
it,PRP,O,VBD,described,IN,as
as,IN,O,PRP,it,"""",""""
"""","""",O,IN,as,JJ,rich
rich,JJ,O,"""","""",RB,enough
enough,RB,O,JJ,rich,TO,to
to,TO,O,RB,enough,VB,grow
grow,VB,O,TO,to,NN,rubber
rubber,NN,O,VB,grow,NNS,boots
boots,NNS,O,NN,rubber,"""",""""
"""","""",O,NNS,boots,.,.
.,.,O,"""","""",None,None
But,CC,O,None,None,RB,recently
recently,RB,O,CC,But,NNP,Ukraine
Ukraine,NNP,I-LOC,RB,recently,VBZ,has
has,VBZ,O,NNP,Ukraine,VBN,been
been,VBN,O,VBZ,has,VBG,losing
losing,VBG,O,VBN,been,PRP$,its
its,PRP$,O,VBG,losing,NN,reputation
reputation,NN,O,PRP$,its,IN,as
as,IN,O,NN,reputation,DT,a
a,DT,O,IN,as,NN,breadbasket
breadbasket,NN,O,DT,a,IN,of
of,IN,O,NN,breadbasket,NNP,Europe
Europe,NNP,I-LOC,IN,of,",",","
",",",",O,NNP,Europe,VBN,earned
earned,VBN,O,",",",",IN,in
in,IN,O,VBN,earned,DT,the
the,DT,O,IN,in,NNS,years
years,NNS,O,DT,the,IN,before
before,IN,O,NNS,years,JJ,brutal
brutal,JJ,O,IN,before,JJ,forced
forced,JJ,O,JJ,brutal,NN,collectivisation
collectivisation,NN,O,JJ,forced,IN,under
under,IN,O,NN,collectivisation,JJ,Soviet
Soviet,JJ,I-MISC,IN,under,NN,dictator
dictator,NN,O,JJ,Soviet,NNP,Josef
Josef,NNP,I-PER,NN,dictator,NNP,Stalin
Stalin,NNP,I-PER,NNP,Josef,.,.
.,.,O,NNP,Stalin,None,None
"""","""",O,None,None,DT,The
The,DT,O,"""","""",NN,wheat
wheat,NN,O,DT,The,MD,will
will,MD,O,NN,wheat,RB,not
not,RB,O,MD,will,VB,be
be,VB,O,RB,not,IN,of
of,IN,O,VB,be,DT,a
a,DT,O,IN,of,JJ,good
good,JJ,O,DT,a,NN,quality
quality,NN,O,JJ,good,DT,this
this,DT,O,NN,quality,NN,year
year,NN,O,DT,this,",",","
",",",",O,NN,year,"""",""""
"""","""",O,",",",",VBD,said
said,VBD,O,"""","""",NNP,Hryhory
Hryhory,NNP,I-PER,VBD,said,NNP,Borsuk
Borsuk,NNP,I-PER,NNP,Hryhory,",",","
",",",",O,NNP,Borsuk,DT,a
a,DT,O,",",",",NN,scientist
scientist,NN,O,DT,a,IN,at
at,IN,O,NN,scientist,DT,the
the,DT,O,IN,at,NNP,Mironivka
Mironivka,NNP,I-ORG,DT,the,NNP,Wheat
Wheat,NNP,I-ORG,NNP,Mironivka,NNP,Institute
Institute,NNP,I-ORG,NNP,Wheat,",",","
",",",",O,NNP,Institute,VBN,run
run,VBN,O,",",",",IN,by
by,IN,O,VBN,run,DT,the
the,DT,O,IN,by,NNP,Ukrainian
Ukrainian,NNP,I-ORG,DT,the,NNP,Academy
Academy,NNP,I-ORG,NNP,Ukrainian,IN,of
of,IN,I-ORG,NNP,Academy,NNP,Agrarian
Agrarian,NNP,I-ORG,IN,of,NNP,Sciences
Sciences,NNP,I-ORG,NNP,Agrarian,.,.
.,.,O,NNP,Sciences,None,None
